,Comment,label
1283,"When you die everyone will says ""ohhhohohohohohhhh"" face_with_tears_of_joyface_with_tears_of_joy
person_in_suit_levitatingperson_in_suit_levitatingcoffinperson_in_suit_levitatingperson_in_suit_levitating",0
1284,Anyone came here ro just see dislikes rolling_on_the_floor_laughing,0
1285,24 lakh dislike rolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughing,0
1286,He has got more dislikes than he has subscribers.. im surprised that he is still able to leave his house.,0
1287,Hahaha .. another most disliked VDO.,0
1288,Full Video is of ooooooohhhhhhhhhhhh Memeface_with_tears_of_joyface_with_tears_of_joy Ye kya bavasir bna diyaface_with_tears_of_joy,2
1289,"best roasting done by youtuber other than carryminati 
sirf carryminati hi ise appreciate karega kyuki usko pata hai boht mushkil hota hai dusro ko roast karna",0
1290,rukat ka eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeellllllllllllllllllllllllllllllllllllllllllllllllllllllrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr,1
1291,"Not a carry fan but really the worst roast in the history of YouTube 
The only thing in the video is 
Ohhhhhhhhhhhhhhh",0
1292,I think watching  this roast was somehow worth to watch.... Otherwise india ma bawaseer hi bawaseer ha...... Jaise ke aapka corry buoi,1
1293,If this is roasting then I am also Tom Cruise.,0
1294,Kya baat hai kamara 2M dislikes  waka roast pahili baar dekha,0
1295,"It is like teaching teacher to teach
Isse aacha to apne gaon wale tau ji roast krte hai",0
1296,"Kunal I'm with you , don't be dishearted plz infact u should be encouraged , some people will still support you",0
1297,rolling_on_the_floor_laughingrolling_on_the_floor_laughingokad dikh gai sala ko,2
1298,this is what real roasting is called..kamrafirefire,0
1299,"Tu Dekh Apna career takle
face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy
Tu Toh Sirf Waah Modiji Waah Modiji kehta rehta hai.
Tera Career kuch nahi hai Carryminati ke saamne...
firefirefirefiresmiling_face_with_sunglassessmiling_face_with_sunglassessmiling_face_with_sunglassessmiling_face_with_sunglasses",2
1300,"this is Real image of india just as the like dislike ratio. 351K : who actually knows what is comedy/jokes, 2M chutiya /probably youngsters having a fucked up mind (credit goes to globalization), hence Fan of Carry-Type chutiya content creators!",2
1301,I knew it #peeinghuman is working also,0
1302,after posting this vedio by you carryminati becomes more and more famous...thanks for famousing carryminati,0
1303,kabhi apne Muhammad ko leke comedy kar. tab samaj me ayega.  bas tujhe thora samjhana parega to samaj jayega tu.  dharam leke mat khel,1
1304,You r too good dude Indian audience is immature,0
1305,Isko lagta hai isne roast kiya. face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy,0
1306,"Hides the subscribers face_with_tears_of_joy Now he will call other people as Chor, dhokebaaz, Pakhandi face_with_tears_of_joy",2
1307,"Faisu: I have the most disliked video in India
Kunal Kamra: Hold my career.....",2
1308,Itna dikat ho rha bhai tmko to convert ho jao simple triangular_flag,1
1309,"97871 
Agae ka number niche h











































97871 uske age dumadegadamdamdam

























Hehehehewinking_face_with_tonguewinking_face_with_tonguewinking_face_with_tongue",1
1310,17:00 Ngoài trời ngập nắng. Tim lại đổ mưa. Lòng thầm lo lắng. Cậu thích ai chưa?,1
1311,Jaliiii kisi ki toh jaliiiii.....oooowwwwwwwwwwa,1
1312,Akhand beizzati karwa li mc ne rolling_on_the_floor_laughingface_with_tears_of_joy,2
1313,"those 7k dislikes are from those ""types of""  youtubers",1
1314,Jab koe suwar tati khata hai tu Wo sweet potato karaha hai tati khane wala Kia samjega face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy,2
1315,Great thumbs_upfire.. Mazaa aaya grinning_face_with_sweatrolling_on_the_floor_laughing,0
1316,Am I the only one in the comment section who actually liked the roast?,0
1317,"Congrats for 1.4m dislikerolling_on_the_floor_laughing
Carry's fan like here",0
1318,Hope he crack few jokes on prophet. Just wondering,1
1319,"Kamra was like ""Hol up, i am about to end my own career""",0
1320,"Kunal: -  chl tujhe roast shikhata hu.
Carry : -  Baap ko bhej , tere bass ki baat nhi hai. 
rolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughing",2
1321,Roast bhi to dekho kisko kar rha hai.. apne lame jokes  apne paas rakhiyo shukar kar usne roast nhi kiya tumhe face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy,0
1322,"Ye sach mein standup comedian hai ??
Isse accha standup comedian mera class ke bache hai",0
1323,suprise suprise motherfucker,2
1324,"folded_handsBhai I don't think kee mitai kee dukan pe tu 10 rupe kaa bhi bikega...face_with_tears_of_joy
[OOOOOOOOHHHHHH]",1
1325,"if giving gaali doesnot make it a roast then adding 'ooohhhhhhh' after every dialogue doesnot make it epic. 
OOOOOHHHHHHHHHH",0
1326,You've more dislikes than your subscription (Ohhhhhhhhhhh Ohhhhhhhhhhhhh),0
1327,8:07 that's happened ...grinning_face_with_sweatthumbs_up,0
1328,Mai bohut khush hai re baba India ko naya talent mila jo dislike ke list me top me jane ke haqdaar hai relieved_facerelieved_face,0
1329,In some case kunal is right he's only roast poor ppl....tqu kunal bhai,0
1330,Isliye isko Gujarat se nikala,1
1331,When a cousins sister and brother get married and Triple Talak is given and Halala is done by a Molvi only after that such kind of special creature born and cousins sister and brother as parents name him as Munnavar Farooqui.,1
1332,"badwe ko pakistan jaana chahiye, wha gaand marayega tab jamjhega bsdk ko",1
1333,Finally he got his 3rd subject after modiji and his friend from flight face_with_tears_of_joyface_with_tears_of_joy,1
1334,I felt bad for giving him a view when I came to dislike persevering_faceface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy,0
1335,Bhai rost meme plate laga ne se nahi hota kamaraface_with_tears_of_joyface_with_tears_of_joy,0
1336,Kunal happy.  B coz  dislike hide face_with_tears_of_joy,0
1337,"Shut up guys
He is doing oooh just to give an indication on where to laugh.face_with_tears_of_joy",0
1338,This is the best roast everface_with_tears_of_joyface_with_tears_of_joy,0
1339,This was an epic end to kamra's career,0
1340,"After watching this video
Carry:Saale tera career khaa jaaunga",2
1341,Thousands Likes beating_heart for this Person Ravish Kumar sir....,1
1342,"add english subtitles, I am kinda curious how da curse words will get translated",1
1343,Vo to aacha hua YouTube ne dislike count hide krdiye wrna Kunal ka bacha hu career uthna he rehta jitne iske sr m baal h face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy,2
1344,"We are nationalist, We don't take money to destroy our own mother land .",1
1345,7:09 carry got 2M likes and you got 2M dislikes face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy,0
1346,When real comedian does roastface_with_tears_of_joy,0
1347,So your life does not move one second without BJP ?? You are roasting carry Minati and you still need BJP . That’s your life !!!,2
1348,Typical chhapri carry fan dislike krne me busy hai,0
1349,Intelligent you tuber in India,0
1350,Sawal pucho Magar Congress ke chatna band karo,1
1351,"Khamoshi stand up ki hai kyaa?? 
khamoshi ke baad stand up bandh?  
Gujarat or Gujarati people content countinue karo..",1
1352,"thank you  :D. I say ""F**k ELON!!!"" also  :P",2
1353,Binod,1
1354,He roasted himself trying to roast Carryminati... face_with_tears_of_joyface_with_tears_of_joy,0
1355,Bhai aaj Kal na kasam se bol raha hun koi game mein log trade karke legendary pet mangte hai or ham mana kar dete ha tab log bol te hai 'I m a mulle' boys be like- kuch ijjat hi nhi hai yargrinning_face_with_sweat,1
1356,carry roasted kunal karma without saying in his art of bad words video and also promoted mivi,0
1357,unsubscribe,1
1358,Binod,1
1359,"Kunal Kamra on YouTube -

Total subscribers : 1.67 M
Total Dislikes when trying to roast Carry Minati : 1.7M (and counting).

Itni bejjati kaun karwata hai bhai?",0
1360,"Bhure : Mein toh us din diaper pena hua tha

Us din pata chala bhure nahi Haroon ne mut diya tha.",2
1361,जब अंदर के सारे कीड़े मार जाते है तब अमेजन वाला दूसरा season लाते है,2
1362,Kab ayega season 2?khali nautanki,1
1363,"2.4 million dislikes
kiu roast kar raha khudko?",0
1364,"Nobody : 
Kunal Kamra : Carry tera content kharab hai
Also kunal : Ohhhhhhhhhhhhh......hhhhhhhhhhhhh",0
1365,Beech me yaa kaya bakchodi dali ha,1
1366,"Kunal Kamra be like : ooooooooo
Carry be like : Kunal tere kamre me ghuske wo chiz kaat duga",2
1367,Carry ki keh kr leli Bhai ne...face_with_tears_of_joy,0
1368,Kunal joker restoring to politics coz he can't make audience laugh,0
1369,f**k,2
1370,Ravish G k samne aane k liye BJP wale darte hain debate me.  Chaddy geeli hojati insabki,1
1371,Tik tok khatam madrajhaat,2
1372,Bhai rap song hi bnale comedy ho nhi pa rhi tujhse ab grinning_face_with_sweat,1
1373,Kamra successfully hide dislikes ...!rolling_on_the_floor_laughing,0
1374,2 million dislikes in 10 minutes face_with_tears_of_joy,0
1375,Slayy point itna hagega itna hageja kisi ne Sochi na hogi,2
1376,Modi ki to leli.. Lol,1
1377,Dislikes says all face_with_tears_of_joyface_with_tears_of_joy,0
1378,Well done red_heart,0
1379,"""Lund dhari barbie."", that line. face_with_tears_of_joyface_with_tears_of_joy I laughed for 19 sec, continously",2
1380,"Kunal kamra is sooooo famous 

That he was even denied entry to GB Road

(Just saying.... He don't go there... He love Ladyboys not Lady)",2
1381,"LoL ye roast tha...??
But it could be a turning point of your career. People started recognizing you.
Bahut chalaak ho rahe ho...",0
1382,"Bhai kya sach me nazilx gf h munnawar ki, acha h vo aag bad gya great choice red_heartred_heart",1
1383,"The passion while saying ""lawda"" is one of the golden moments of this video",2
1384,One of the best thing about dude is that he never takes credit for himself when he archives something and his team and he is polite in all his videos . We congratulate ourselves on this achievement . More to comered_heartred_heart,1
1385,"ap sawal nai karte ap statement dete hai..during upa govt i saw your reporting itna attacking ni the ap rubbish jhatu
itna jalna theek ni hai",2
1386,Akhand beizzati rolling_on_the_floor_laughingface_with_tears_of_joy,0
1387,apna kaccha dhone ka video bna deta to isse jada like mil jate tujhe ye ky krdalaaface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy,0
1388,Loktantra me media choutha khamba ha face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy,1
1389,"Andh Bhaks of Carry Triggered...
Roast yeh hota Hai Bhai sahab Gaali Gaaloch nahi...",2
1390,congrats kunal karma 2nd most disklike India grinning_squinting_facegrinning_squinting_facegrinning_squinting_face carryMinati sey panga mat ley bolatha public neyface_with_tears_of_joy,0
1391,"420k like is OK OK_handbut 
2.5 million dislike are OPPPPPPPP
#Carry_roast_Karega",0
1392,Good Work Kunal Kamrared_heartindex_pointing_upindex_pointing_up,0
1393,"Kunal kamra be like ""areee ye itne dislikes kaha se aa Gaye""  meanwhile watchers 
Oooooohhhhhhhh...face_with_tears_of_joyrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughing",0
1394,Wow it has 0 dislikes now what a video,0
1395,rolling_on_the_floor_laughingrolling_on_the_floor_laughingokad dikh gai sala ko,0
1396,Hahaha sahi h modi k against tmhare jaise logon ko hone chaiye or kejri or Rahul ki chahto jindagi bhar,1
1397,"Number of videos by carryminati that are actually funny = no. of carry fans above age 14
Both are zero",0
1398,PJ Galore !!!!,1
1399,BINOD,1
1400,"करेगा चाहिए आपको साक्षात्कार देने में। 
और वो करेजा चौकीदार में नहीं है oncoming_fist",1
1401,linus is eliteist,1
1402,He got more dislikes as compared to the hair on his head..face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy,0
1403,1:49 Điện thoại báo pin yếu. Tim báo Đông này thiếu em.,1
1404,"Carryminati is a king of abuse 
While kunal is a comedian
Ya i feel no difference between hindustani bhau and carryminati. 
Oh yeah that's why carry didn't roast bhau grinning_squinting_face",0
1405,promoting beef ..nice agenda,1
1406,AMIR SIDQUI LIKE : BACH GAYA BOSRI KE,2
1407,Dislike nhi dikh rhi hai nhi to saari akad dikh jaati,0
1408,"binod
rrrrrrrrrrrrrrrrrrrreéeerrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrtttttrrtrtrtrtrtrtrtrtrtrtrtrrrrryyyyyyyyyyynnnn",1
1409,The only time i laughed was after coming to the comment section face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy,0
1410,Jack Dorsey's first tweet why the rich should die reason number 81,1
1411,"1.4m dislikes new_moon_face
This is why you should stop poking your nose everywhere new_moon_face",0
1412,Kuch bhiface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy apni he LOL karwa li rolling_on_the_floor_laughingrolling_on_the_floor_laughinggrinning_squinting_face,0
1413,Udta le liya phr se isneface_with_tears_of_joy,0
1414,"Exactly! People like Carry Minati are simply destroying the youth. Great work done by you, Kunal Kamra!",1
1415,HEY PEEING HUMAN .. I HOPE U KNOW DAT YOU TUBE INDIA IS AFTER UR VIDEO'S PROPERLY ..    UR VIDEOS DISSAPEAR FROM THE SIDE  LIST  WHEN SOMEONE GOES TO CLICK ON IT ..  !  :),1
1416,REAL ROAST!!!,0
1417,oye crandeep face_with_tears_of_joy,1
1418,Kunaal faltu mai khudki hand marane aa gaya face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy,2
1419,Good video,0
1420,"Bhai kamra..tumse na ho paygaa..!!

Bjp ko raajneeti..
Arnab ko chillana( reporting)
Aur ""carry"" ko roast krna mat sikhana..rolling_on_the_floor_laughingrolling_on_the_floor_laughing.
Tumse na ho payi.",1
1421,Ravish kumar saale sonia gandhi kaa interview tune kyun nahi kiya,2
1422,Still carry minati can get a flight ticket. Ohhhh!,0
1423,Just taking some advantages of this situation ......,0
1424,AAP.,1
1425,Roasters are like aunties.nothig can do but the criticize!,0
1426,"Mr Faisu: I have the most number of dislikes on youtube
Kunal Kamra: Hold my Takla",2
1427,More dislike than his subscribers rolling_on_the_floor_laughing,0
1428,Marvelous roasting at 11:12 firefirefirefire,0
1429,Sensible roast without using cuss words ... Hope “CHAPRIS” stay calm here face_with_tears_of_joy,2
1430,Chakka kunal kamrarolling_on_the_floor_laughingrolling_on_the_floor_laughing,2
1431,Awaaz bakwas bakwas bakwas bakwas also bakwas in Gurgaon,1
1432,Bekaaar video hai yerolling_on_the_floor_laughingrolling_on_the_floor_laughing,0
1433,"डालना है तो सीजन 2 teasar डालो , बस वही घुमा फिरा के डाल रहे , 6 7 बार देख चुके यार । face_with_rolling_eyesface_with_rolling_eyes",1
1434,Nd why his Daddy(Dog) coming in Between face_with_tears_of_joy,0
1435,This man should be given a national award for what he has done for the nation while other media houses were jerking of the government . He has suffered so much in the last 4 years  (respect ).,1
1436,oye crandeep face_with_tears_of_joy,1
1437,Ek comedy imagine karo ek guru aur ek maluwi dono afin pi ke alag alag shabha me chalee gaye.. Now ur talent,1
1438,Kya hua kunal chhapriface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy,2
1439,"All your Haters, enjoyed this video.
And All your Fans, hated this video.",0
